,movieId,uri
1122,1961,http://wikidata.dbpedia.org/resource/Q188845
1123,1962,http://wikidata.dbpedia.org/resource/Q211373
1124,1963,http://wikidata.dbpedia.org/resource/Q1146315
1125,1964,http://wikidata.dbpedia.org/resource/Q1348177
1126,1965,http://wikidata.dbpedia.org/resource/Q1280565
1127,1967,http://wikidata.dbpedia.org/resource/Q278053
1128,1968,http://wikidata.dbpedia.org/resource/Q499152
1129,1973,http://wikidata.dbpedia.org/resource/Q748614
1130,1974,http://wikidata.dbpedia.org/resource/Q1243029
1131,1975,http://wikidata.dbpedia.org/resource/Q1243009
1132,1979,http://wikidata.dbpedia.org/resource/Q1454799
1133,1981,http://wikidata.dbpedia.org/resource/Q1454794
1134,1982,http://wikidata.dbpedia.org/resource/Q221103
1135,1983,http://wikidata.dbpedia.org/resource/Q850312
1136,1984,http://wikidata.dbpedia.org/resource/Q203705
1137,1987,http://wikidata.dbpedia.org/resource/Q1301177
1138,1991,http://wikidata.dbpedia.org/resource/Q935945
1139,1992,http://wikidata.dbpedia.org/resource/Q1089281
1140,1993,http://wikidata.dbpedia.org/resource/Q1089283
1141,1994,http://wikidata.dbpedia.org/resource/Q15040721
1142,1995,http://wikidata.dbpedia.org/resource/Q499935
1143,1996,http://wikidata.dbpedia.org/resource/Q496853
1144,1997,http://wikidata.dbpedia.org/resource/Q274167
1145,1998,http://wikidata.dbpedia.org/resource/Q1166194
1146,1999,http://wikidata.dbpedia.org/resource/Q1150596
1147,2000,http://wikidata.dbpedia.org/resource/Q462447
1148,2001,http://wikidata.dbpedia.org/resource/Q751767
1149,2002,http://wikidata.dbpedia.org/resource/Q751769
1150,2003,http://wikidata.dbpedia.org/resource/Q241958
1151,2004,http://wikidata.dbpedia.org/resource/Q505712
1152,2005,http://wikidata.dbpedia.org/resource/Q636043
1153,2006,http://wikidata.dbpedia.org/resource/Q309621
1154,2007,http://wikidata.dbpedia.org/resource/Q3394268
1155,2009,http://wikidata.dbpedia.org/resource/Q426196
1156,2010,http://wikidata.dbpedia.org/resource/Q151599
1157,2011,http://wikidata.dbpedia.org/resource/Q109331
1158,2012,http://wikidata.dbpedia.org/resource/Q230552
1159,2013,http://wikidata.dbpedia.org/resource/Q1196252
1160,2015,http://wikidata.dbpedia.org/resource/Q1198611
1161,2016,http://wikidata.dbpedia.org/resource/Q3821386
1162,2017,http://wikidata.dbpedia.org/resource/Q2877834
1163,2018,http://wikidata.dbpedia.org/resource/Q43051
1164,2019,http://wikidata.dbpedia.org/resource/Q189540
1165,2020,http://wikidata.dbpedia.org/resource/Q5216112
1166,2021,http://wikidata.dbpedia.org/resource/Q114819
1167,2022,http://wikidata.dbpedia.org/resource/Q646031
1168,2024,http://wikidata.dbpedia.org/resource/Q1610996
1169,2025,http://wikidata.dbpedia.org/resource/Q593877
1170,2026,http://wikidata.dbpedia.org/resource/Q1209390
1171,2028,http://wikidata.dbpedia.org/resource/Q165817
1172,2033,http://wikidata.dbpedia.org/resource/Q329316
1173,2034,http://wikidata.dbpedia.org/resource/Q304029
1174,2035,http://wikidata.dbpedia.org/resource/Q1495195
1175,2036,http://wikidata.dbpedia.org/resource/Q1632535
1176,2038,http://wikidata.dbpedia.org/resource/Q1213779
1177,2040,http://wikidata.dbpedia.org/resource/Q127055
1178,2041,http://wikidata.dbpedia.org/resource/Q1124617
1179,2042,http://wikidata.dbpedia.org/resource/Q598549
1180,2043,http://wikidata.dbpedia.org/resource/Q1168073
1181,2044,http://wikidata.dbpedia.org/resource/Q7729998
1182,2046,http://wikidata.dbpedia.org/resource/Q1193503
1183,2048,http://wikidata.dbpedia.org/resource/Q334132
1184,2050,http://wikidata.dbpedia.org/resource/Q732518
1185,2051,http://wikidata.dbpedia.org/resource/Q1199687
1186,2052,http://wikidata.dbpedia.org/resource/Q431140
1187,2053,http://wikidata.dbpedia.org/resource/Q1517554
1188,2054,http://wikidata.dbpedia.org/resource/Q1426248
1189,2057,http://wikidata.dbpedia.org/resource/Q3204131
1190,2058,http://wikidata.dbpedia.org/resource/Q1428715
1191,2059,http://wikidata.dbpedia.org/resource/Q1217234
1192,2060,http://wikidata.dbpedia.org/resource/Q266027
1193,2064,http://wikidata.dbpedia.org/resource/Q1569662
1194,2065,http://wikidata.dbpedia.org/resource/Q912729
1195,2066,http://wikidata.dbpedia.org/resource/Q1400390
1196,2067,http://wikidata.dbpedia.org/resource/Q323827
1197,2068,http://wikidata.dbpedia.org/resource/Q165651
1198,2069,http://wikidata.dbpedia.org/resource/Q2521361
1199,2070,http://wikidata.dbpedia.org/resource/Q1113987
1200,2073,http://wikidata.dbpedia.org/resource/Q1395484
1201,2074,http://wikidata.dbpedia.org/resource/Q312565
1202,2076,http://wikidata.dbpedia.org/resource/Q660950
1203,2077,http://wikidata.dbpedia.org/resource/Q1210807
1204,2078,http://wikidata.dbpedia.org/resource/Q16857406
1205,2080,http://wikidata.dbpedia.org/resource/Q172284
1206,2081,http://wikidata.dbpedia.org/resource/Q190135
1207,2082,http://wikidata.dbpedia.org/resource/Q1536259
1208,2083,http://wikidata.dbpedia.org/resource/Q714721
1209,2084,http://wikidata.dbpedia.org/resource/Q1056698
1210,2085,http://wikidata.dbpedia.org/resource/Q8594
1211,2087,http://wikidata.dbpedia.org/resource/Q1364029
1212,2088,http://wikidata.dbpedia.org/resource/Q941944
1213,2089,http://wikidata.dbpedia.org/resource/Q202371
1214,2090,http://wikidata.dbpedia.org/resource/Q39722
1215,2091,http://wikidata.dbpedia.org/resource/Q1925695
1216,2092,http://wikidata.dbpedia.org/resource/Q817261
1217,2093,http://wikidata.dbpedia.org/resource/Q514701
1218,2094,http://wikidata.dbpedia.org/resource/Q1740704
1219,2095,http://wikidata.dbpedia.org/resource/Q226944
1220,2096,http://wikidata.dbpedia.org/resource/Q215617
1221,2097,http://wikidata.dbpedia.org/resource/Q2624855
1222,2098,http://wikidata.dbpedia.org/resource/Q1196177
1223,2099,http://wikidata.dbpedia.org/resource/Q1345920
1224,2100,http://wikidata.dbpedia.org/resource/Q1127184
1225,2103,http://wikidata.dbpedia.org/resource/Q49006
1226,2105,http://wikidata.dbpedia.org/resource/Q626483
1227,2106,http://wikidata.dbpedia.org/resource/Q1077116
1228,2108,http://wikidata.dbpedia.org/resource/Q497043
1229,2109,http://wikidata.dbpedia.org/resource/Q1808437
1230,2110,http://wikidata.dbpedia.org/resource/Q497027
1231,2111,http://wikidata.dbpedia.org/resource/Q499050
1232,2112,http://wikidata.dbpedia.org/resource/Q1542548
1233,2114,http://wikidata.dbpedia.org/resource/Q1055332
1234,2115,http://wikidata.dbpedia.org/resource/Q179215
1235,2116,http://wikidata.dbpedia.org/resource/Q378913
1236,2117,http://wikidata.dbpedia.org/resource/Q208424
1237,2118,http://wikidata.dbpedia.org/resource/Q466792
1238,2119,http://wikidata.dbpedia.org/resource/Q46637
1239,2120,http://wikidata.dbpedia.org/resource/Q1660749
1240,2121,http://wikidata.dbpedia.org/resource/Q829996
1241,2122,http://wikidata.dbpedia.org/resource/Q467953
1242,2123,http://wikidata.dbpedia.org/resource/Q1067080
1243,2124,http://wikidata.dbpedia.org/resource/Q1210947
1244,2126,http://wikidata.dbpedia.org/resource/Q1423334
1245,2130,http://wikidata.dbpedia.org/resource/Q756329
1246,2131,http://wikidata.dbpedia.org/resource/Q322572
1247,2132,http://wikidata.dbpedia.org/resource/Q325643
1248,2133,http://wikidata.dbpedia.org/resource/Q1215038
1249,2134,http://wikidata.dbpedia.org/resource/Q785031
1250,2135,http://wikidata.dbpedia.org/resource/Q950865
1251,2136,http://wikidata.dbpedia.org/resource/Q32228
1252,2137,http://wikidata.dbpedia.org/resource/Q213773
1253,2138,http://wikidata.dbpedia.org/resource/Q2165639
1254,2139,http://wikidata.dbpedia.org/resource/Q174374
1255,2140,http://wikidata.dbpedia.org/resource/Q1198483
1256,2143,http://wikidata.dbpedia.org/resource/Q509913
1257,2144,http://wikidata.dbpedia.org/resource/Q572616
1258,2145,http://wikidata.dbpedia.org/resource/Q777564
1259,2146,http://wikidata.dbpedia.org/resource/Q1406821
1260,2147,http://wikidata.dbpedia.org/resource/Q749578
1261,2148,http://wikidata.dbpedia.org/resource/Q734604
1262,2149,http://wikidata.dbpedia.org/resource/Q2517390
1263,2150,http://wikidata.dbpedia.org/resource/Q647665
1264,2151,http://wikidata.dbpedia.org/resource/Q1213253
1265,2152,http://wikidata.dbpedia.org/resource/Q732071
1266,2153,http://wikidata.dbpedia.org/resource/Q494985
1267,2154,http://wikidata.dbpedia.org/resource/Q2090779
1268,2155,http://wikidata.dbpedia.org/resource/Q1460897
1269,2159,http://wikidata.dbpedia.org/resource/Q125058
1270,2160,http://wikidata.dbpedia.org/resource/Q607179
1271,2161,http://wikidata.dbpedia.org/resource/Q316555
1272,2162,http://wikidata.dbpedia.org/resource/Q704732
1273,2166,http://wikidata.dbpedia.org/resource/Q1482416
1274,2167,http://wikidata.dbpedia.org/resource/Q3429263
1275,2169,http://wikidata.dbpedia.org/resource/Q5245315
1276,2170,http://wikidata.dbpedia.org/resource/Q706492
1277,2171,http://wikidata.dbpedia.org/resource/Q3059165
1278,2174,http://wikidata.dbpedia.org/resource/Q320384
1279,2176,http://wikidata.dbpedia.org/resource/Q109564
1280,2177,http://wikidata.dbpedia.org/resource/Q47296
1281,2178,http://wikidata.dbpedia.org/resource/Q221587
1282,2181,http://wikidata.dbpedia.org/resource/Q129895
1283,2182,http://wikidata.dbpedia.org/resource/Q472390
1284,2183,http://wikidata.dbpedia.org/resource/Q486826
1285,2184,http://wikidata.dbpedia.org/resource/Q1413227
1286,2185,http://wikidata.dbpedia.org/resource/Q512247
1287,2186,http://wikidata.dbpedia.org/resource/Q499639
1288,2187,http://wikidata.dbpedia.org/resource/Q502530
1289,2188,http://wikidata.dbpedia.org/resource/Q1849161
1290,2193,http://wikidata.dbpedia.org/resource/Q515931
1291,2194,http://wikidata.dbpedia.org/resource/Q108525
1292,2195,http://wikidata.dbpedia.org/resource/Q1228304
1293,2201,http://wikidata.dbpedia.org/resource/Q506638
1294,2202,http://wikidata.dbpedia.org/resource/Q1170179
1295,2203,http://wikidata.dbpedia.org/resource/Q465979
1296,2204,http://wikidata.dbpedia.org/resource/Q502091
1297,2205,http://wikidata.dbpedia.org/resource/Q318651
1298,2206,http://wikidata.dbpedia.org/resource/Q1509470
1299,2208,http://wikidata.dbpedia.org/resource/Q1058723
1300,2210,http://wikidata.dbpedia.org/resource/Q500488
1301,2212,http://wikidata.dbpedia.org/resource/Q486826
1302,2227,http://wikidata.dbpedia.org/resource/Q504961
1303,2231,http://wikidata.dbpedia.org/resource/Q832728
1304,2232,http://wikidata.dbpedia.org/resource/Q467840
1305,2236,http://wikidata.dbpedia.org/resource/Q1540008
1306,2239,http://wikidata.dbpedia.org/resource/Q1365
1307,2240,http://wikidata.dbpedia.org/resource/Q6945055
1308,2241,http://wikidata.dbpedia.org/resource/Q1095987
1309,2243,http://wikidata.dbpedia.org/resource/Q1539062
1310,2244,http://wikidata.dbpedia.org/resource/Q12100760
1311,2245,http://wikidata.dbpedia.org/resource/Q126183
1312,2247,http://wikidata.dbpedia.org/resource/Q48984
1313,2248,http://wikidata.dbpedia.org/resource/Q963713
1314,2249,http://wikidata.dbpedia.org/resource/Q733607
1315,2252,http://wikidata.dbpedia.org/resource/Q1305485
1316,2253,http://wikidata.dbpedia.org/resource/Q1849238
1317,2255,http://wikidata.dbpedia.org/resource/Q2618864
1318,2256,http://wikidata.dbpedia.org/resource/Q1194793
1319,2260,http://wikidata.dbpedia.org/resource/Q1463361
1320,2261,http://wikidata.dbpedia.org/resource/Q1305495
1321,2263,http://wikidata.dbpedia.org/resource/Q656861
1322,2264,http://wikidata.dbpedia.org/resource/Q617833
1323,2266,http://wikidata.dbpedia.org/resource/Q1195550
1324,2267,http://wikidata.dbpedia.org/resource/Q389791
1325,2268,http://wikidata.dbpedia.org/resource/Q108946
1326,2269,http://wikidata.dbpedia.org/resource/Q603448
1327,2271,http://wikidata.dbpedia.org/resource/Q920982
1328,2272,http://wikidata.dbpedia.org/resource/Q1395302
1329,2273,http://wikidata.dbpedia.org/resource/Q255342
1330,2275,http://wikidata.dbpedia.org/resource/Q665192
1331,2278,http://wikidata.dbpedia.org/resource/Q751401
1332,2279,http://wikidata.dbpedia.org/resource/Q747940
1333,2280,http://wikidata.dbpedia.org/resource/Q1099203
1334,2282,http://wikidata.dbpedia.org/resource/Q1474562
1335,2283,http://wikidata.dbpedia.org/resource/Q1619096
1336,2287,http://wikidata.dbpedia.org/resource/Q578809
1337,2288,http://wikidata.dbpedia.org/resource/Q210756
1338,2289,http://wikidata.dbpedia.org/resource/Q1551573
1339,2290,http://wikidata.dbpedia.org/resource/Q653518
1340,2291,http://wikidata.dbpedia.org/resource/Q217182
1341,2294,http://wikidata.dbpedia.org/resource/Q610502
1342,2295,http://wikidata.dbpedia.org/resource/Q374507
1343,2296,http://wikidata.dbpedia.org/resource/Q300502
1344,2297,http://wikidata.dbpedia.org/resource/Q839434
1345,2300,http://wikidata.dbpedia.org/resource/Q2119348
1346,2302,http://wikidata.dbpedia.org/resource/Q838154
1347,2303,http://wikidata.dbpedia.org/resource/Q1424258
1348,2306,http://wikidata.dbpedia.org/resource/Q1194078
1349,2310,http://wikidata.dbpedia.org/resource/Q1855742
1350,2312,http://wikidata.dbpedia.org/resource/Q1323446
1351,2313,http://wikidata.dbpedia.org/resource/Q272860
1352,2314,http://wikidata.dbpedia.org/resource/Q250954
1353,2315,http://wikidata.dbpedia.org/resource/Q1089303
1354,2316,http://wikidata.dbpedia.org/resource/Q148429
1355,2318,http://wikidata.dbpedia.org/resource/Q1426532
1356,2320,http://wikidata.dbpedia.org/resource/Q570004
1357,2321,http://wikidata.dbpedia.org/resource/Q729794
1358,2322,http://wikidata.dbpedia.org/resource/Q1138936
1359,2323,http://wikidata.dbpedia.org/resource/Q7728271
1360,2324,http://wikidata.dbpedia.org/resource/Q19355
1361,2325,http://wikidata.dbpedia.org/resource/Q691785
1362,2327,http://wikidata.dbpedia.org/resource/Q387603
1363,2328,http://wikidata.dbpedia.org/resource/Q669231
1364,2329,http://wikidata.dbpedia.org/resource/Q208572
1365,2331,http://wikidata.dbpedia.org/resource/Q1761989
1366,2332,http://wikidata.dbpedia.org/resource/Q646077
1367,2333,http://wikidata.dbpedia.org/resource/Q686533
1368,2334,http://wikidata.dbpedia.org/resource/Q779658
1369,2335,http://wikidata.dbpedia.org/resource/Q1574222
1370,2336,http://wikidata.dbpedia.org/resource/Q499656
1371,2337,http://wikidata.dbpedia.org/resource/Q1481540
1372,2338,http://wikidata.dbpedia.org/resource/Q832363
1373,2340,http://wikidata.dbpedia.org/resource/Q676513
1374,2342,http://wikidata.dbpedia.org/resource/Q2675608
1375,2344,http://wikidata.dbpedia.org/resource/Q1137213
1376,2346,http://wikidata.dbpedia.org/resource/Q1212768
1377,2347,http://wikidata.dbpedia.org/resource/Q583221
1378,2348,http://wikidata.dbpedia.org/resource/Q600950
1379,2349,http://wikidata.dbpedia.org/resource/Q574057
1380,2350,http://wikidata.dbpedia.org/resource/Q1027640
1381,2351,http://wikidata.dbpedia.org/resource/Q18405
1382,2352,http://wikidata.dbpedia.org/resource/Q1198794
1383,2353,http://wikidata.dbpedia.org/resource/Q177930
1384,2354,http://wikidata.dbpedia.org/resource/Q857211
1385,2355,http://wikidata.dbpedia.org/resource/Q216153
1386,2356,http://wikidata.dbpedia.org/resource/Q1052826
1387,2357,http://wikidata.dbpedia.org/resource/Q1054036
1388,2361,http://wikidata.dbpedia.org/resource/Q1140590
1389,2363,http://wikidata.dbpedia.org/resource/Q860461
1390,2365,http://wikidata.dbpedia.org/resource/Q1215918
1391,2366,http://wikidata.dbpedia.org/resource/Q1142862
1392,2367,http://wikidata.dbpedia.org/resource/Q1142862
1393,2369,http://wikidata.dbpedia.org/resource/Q1420421
1394,2371,http://wikidata.dbpedia.org/resource/Q1428153
1395,2372,http://wikidata.dbpedia.org/resource/Q1754850
1396,2373,http://wikidata.dbpedia.org/resource/Q858860
1397,2374,http://wikidata.dbpedia.org/resource/Q669675
1398,2375,http://wikidata.dbpedia.org/resource/Q969651
1399,2376,http://wikidata.dbpedia.org/resource/Q332368
1400,2377,http://wikidata.dbpedia.org/resource/Q1455006
1401,2378,http://wikidata.dbpedia.org/resource/Q1248429
1402,2384,http://wikidata.dbpedia.org/resource/Q690892
1403,2385,http://wikidata.dbpedia.org/resource/Q1485299
1404,2387,http://wikidata.dbpedia.org/resource/Q767643
1405,2389,http://wikidata.dbpedia.org/resource/Q3565909
1406,2390,http://wikidata.dbpedia.org/resource/Q1229807
1407,2391,http://wikidata.dbpedia.org/resource/Q564958
1408,2392,http://wikidata.dbpedia.org/resource/Q1286551
1409,2393,http://wikidata.dbpedia.org/resource/Q673198
1410,2394,http://wikidata.dbpedia.org/resource/Q245227
1411,2395,http://wikidata.dbpedia.org/resource/Q1347393
1412,2396,http://wikidata.dbpedia.org/resource/Q182944
1413,2398,http://wikidata.dbpedia.org/resource/Q1467214
1414,2400,http://wikidata.dbpedia.org/resource/Q1688276
1415,2401,http://wikidata.dbpedia.org/resource/Q503338
1416,2402,http://wikidata.dbpedia.org/resource/Q319783
1417,2403,http://wikidata.dbpedia.org/resource/Q244963
1418,2404,http://wikidata.dbpedia.org/resource/Q392355
1419,2405,http://wikidata.dbpedia.org/resource/Q759420
1420,2406,http://wikidata.dbpedia.org/resource/Q502629
1421,2407,http://wikidata.dbpedia.org/resource/Q1105463
1422,2408,http://wikidata.dbpedia.org/resource/Q1105466
1423,2409,http://wikidata.dbpedia.org/resource/Q478366
1424,2410,http://wikidata.dbpedia.org/resource/Q241504
1425,2411,http://wikidata.dbpedia.org/resource/Q387638
1426,2412,http://wikidata.dbpedia.org/resource/Q82949
1427,2413,http://wikidata.dbpedia.org/resource/Q558795
1428,2414,http://wikidata.dbpedia.org/resource/Q636906
1429,2416,http://wikidata.dbpedia.org/resource/Q598633
1430,2419,http://wikidata.dbpedia.org/resource/Q505525
1431,2420,http://wikidata.dbpedia.org/resource/Q327685
1432,2421,http://wikidata.dbpedia.org/resource/Q1418251
1433,2422,http://wikidata.dbpedia.org/resource/Q1586077
1434,2424,http://wikidata.dbpedia.org/resource/Q284229
1435,2425,http://wikidata.dbpedia.org/resource/Q1193842
1436,2427,http://wikidata.dbpedia.org/resource/Q221491
1437,2428,http://wikidata.dbpedia.org/resource/Q373267
1438,2429,http://wikidata.dbpedia.org/resource/Q525128
1439,2430,http://wikidata.dbpedia.org/resource/Q1640553
1440,2431,http://wikidata.dbpedia.org/resource/Q782822
1441,2432,http://wikidata.dbpedia.org/resource/Q267018
1442,2433,http://wikidata.dbpedia.org/resource/Q206886
1443,2436,http://wikidata.dbpedia.org/resource/Q1703467
1444,2439,http://wikidata.dbpedia.org/resource/Q1193825
1445,2442,http://wikidata.dbpedia.org/resource/Q1424066
1446,2443,http://wikidata.dbpedia.org/resource/Q1423767
1447,2445,http://wikidata.dbpedia.org/resource/Q759389
1448,2446,http://wikidata.dbpedia.org/resource/Q1687420
1449,2447,http://wikidata.dbpedia.org/resource/Q549889
1450,2448,http://wikidata.dbpedia.org/resource/Q118914
1451,2450,http://wikidata.dbpedia.org/resource/Q1146570
1452,2453,http://wikidata.dbpedia.org/resource/Q650677
1453,2454,http://wikidata.dbpedia.org/resource/Q1212494
1454,2455,http://wikidata.dbpedia.org/resource/Q1212494
1455,2456,http://wikidata.dbpedia.org/resource/Q468703
1456,2457,http://wikidata.dbpedia.org/resource/Q1221378
1457,2458,http://wikidata.dbpedia.org/resource/Q687804
1458,2459,http://wikidata.dbpedia.org/resource/Q392696
1459,2460,http://wikidata.dbpedia.org/resource/Q334185
1460,2463,http://wikidata.dbpedia.org/resource/Q684697
1461,2465,http://wikidata.dbpedia.org/resource/Q974771
1462,2467,http://wikidata.dbpedia.org/resource/Q155018
1463,2468,http://wikidata.dbpedia.org/resource/Q492604
1464,2469,http://wikidata.dbpedia.org/resource/Q903257
1465,2472,http://wikidata.dbpedia.org/resource/Q634115
1466,2473,http://wikidata.dbpedia.org/resource/Q1778009
1467,2474,http://wikidata.dbpedia.org/resource/Q470916
1468,2475,http://wikidata.dbpedia.org/resource/Q242764
1469,2476,http://wikidata.dbpedia.org/resource/Q741196
1470,2477,http://wikidata.dbpedia.org/resource/Q1409792
1471,2482,http://wikidata.dbpedia.org/resource/Q934960
1472,2485,http://wikidata.dbpedia.org/resource/Q464584
1473,2488,http://wikidata.dbpedia.org/resource/Q478395
1474,2490,http://wikidata.dbpedia.org/resource/Q279057
1475,2491,http://wikidata.dbpedia.org/resource/Q1263687
1476,2492,http://wikidata.dbpedia.org/resource/Q4630542
1477,2494,http://wikidata.dbpedia.org/resource/Q571014
1478,2496,http://wikidata.dbpedia.org/resource/Q678306
1479,2497,http://wikidata.dbpedia.org/resource/Q49021
1480,2498,http://wikidata.dbpedia.org/resource/Q682191
1481,2500,http://wikidata.dbpedia.org/resource/Q1199877
1482,2501,http://wikidata.dbpedia.org/resource/Q1141420
1483,2502,http://wikidata.dbpedia.org/resource/Q1044523
1484,2504,http://wikidata.dbpedia.org/resource/Q40071
1485,2506,http://wikidata.dbpedia.org/resource/Q1493723
1486,2511,http://wikidata.dbpedia.org/resource/Q1197489
1487,2513,http://wikidata.dbpedia.org/resource/Q908213
1488,2515,http://wikidata.dbpedia.org/resource/Q467947
1489,2517,http://wikidata.dbpedia.org/resource/Q753449
1490,2518,http://wikidata.dbpedia.org/resource/Q997228
1491,2520,http://wikidata.dbpedia.org/resource/Q409022
1492,2521,http://wikidata.dbpedia.org/resource/Q392924
1493,2522,http://wikidata.dbpedia.org/resource/Q1346658
1494,2523,http://wikidata.dbpedia.org/resource/Q340911
1495,2524,http://wikidata.dbpedia.org/resource/Q372959
1496,2525,http://wikidata.dbpedia.org/resource/Q259937
1497,2526,http://wikidata.dbpedia.org/resource/Q1529877
1498,2527,http://wikidata.dbpedia.org/resource/Q503343
1499,2528,http://wikidata.dbpedia.org/resource/Q503018
1500,2529,http://wikidata.dbpedia.org/resource/Q469624
1501,2530,http://wikidata.dbpedia.org/resource/Q469620
1502,2531,http://wikidata.dbpedia.org/resource/Q469654
1503,2532,http://wikidata.dbpedia.org/resource/Q469646
1504,2533,http://wikidata.dbpedia.org/resource/Q469639
1505,2534,http://wikidata.dbpedia.org/resource/Q1110238
1506,2535,http://wikidata.dbpedia.org/resource/Q500280
1507,2537,http://wikidata.dbpedia.org/resource/Q1450305
1508,2539,http://wikidata.dbpedia.org/resource/Q1141746
1509,2540,http://wikidata.dbpedia.org/resource/Q1135394
1510,2541,http://wikidata.dbpedia.org/resource/Q64151
1511,2546,http://wikidata.dbpedia.org/resource/Q608424
1512,2548,http://wikidata.dbpedia.org/resource/Q532461
1513,2549,http://wikidata.dbpedia.org/resource/Q1930608
1514,2550,http://wikidata.dbpedia.org/resource/Q786019
1515,2551,http://wikidata.dbpedia.org/resource/Q635569
1516,2552,http://wikidata.dbpedia.org/resource/Q1779279
1517,2553,http://wikidata.dbpedia.org/resource/Q1167579
1518,2554,http://wikidata.dbpedia.org/resource/Q3425632
1519,2555,http://wikidata.dbpedia.org/resource/Q3079834
1520,2558,http://wikidata.dbpedia.org/resource/Q40182
1521,2560,http://wikidata.dbpedia.org/resource/Q2133691
1522,2561,http://wikidata.dbpedia.org/resource/Q1305799
1523,2563,http://wikidata.dbpedia.org/resource/Q187999
1524,2565,http://wikidata.dbpedia.org/resource/Q27149
1525,2566,http://wikidata.dbpedia.org/resource/Q2625713
1526,2567,http://wikidata.dbpedia.org/resource/Q386291
1527,2568,http://wikidata.dbpedia.org/resource/Q753633
1528,2570,http://wikidata.dbpedia.org/resource/Q2604363
1529,2571,http://wikidata.dbpedia.org/resource/Q1210827
1530,2572,http://wikidata.dbpedia.org/resource/Q169082
1531,2574,http://wikidata.dbpedia.org/resource/Q683129
1532,2575,http://wikidata.dbpedia.org/resource/Q1708290
1533,2579,http://wikidata.dbpedia.org/resource/Q685817
1534,2580,http://wikidata.dbpedia.org/resource/Q1533374
1535,2581,http://wikidata.dbpedia.org/resource/Q463765
1536,2582,http://wikidata.dbpedia.org/resource/Q2093119
1537,2583,http://wikidata.dbpedia.org/resource/Q662838
1538,2586,http://wikidata.dbpedia.org/resource/Q649506
1539,2587,http://wikidata.dbpedia.org/resource/Q1534737
1540,2594,http://wikidata.dbpedia.org/resource/Q1136400
1541,2596,http://wikidata.dbpedia.org/resource/Q2061259
1542,2597,http://wikidata.dbpedia.org/resource/Q1519913
1543,2598,http://wikidata.dbpedia.org/resource/Q1339513
1544,2599,http://wikidata.dbpedia.org/resource/Q1206261
1545,2600,http://wikidata.dbpedia.org/resource/Q1050838
1546,2605,http://wikidata.dbpedia.org/resource/Q578873
1547,2606,http://wikidata.dbpedia.org/resource/Q1213829
1548,2607,http://wikidata.dbpedia.org/resource/Q1519907
1549,2613,http://wikidata.dbpedia.org/resource/Q743872
1550,2614,http://wikidata.dbpedia.org/resource/Q400261
1551,2615,http://wikidata.dbpedia.org/resource/Q1475607
1552,2616,http://wikidata.dbpedia.org/resource/Q1209853
1553,2617,http://wikidata.dbpedia.org/resource/Q202508
1554,2618,http://wikidata.dbpedia.org/resource/Q2471493
1555,2624,http://wikidata.dbpedia.org/resource/Q1139458
1556,2625,http://wikidata.dbpedia.org/resource/Q880396
1557,2629,http://wikidata.dbpedia.org/resource/Q949305
1558,2630,http://wikidata.dbpedia.org/resource/Q2276844
1559,2633,http://wikidata.dbpedia.org/resource/Q202508
1560,2634,http://wikidata.dbpedia.org/resource/Q543727
1561,2639,http://wikidata.dbpedia.org/resource/Q282827
1562,2640,http://wikidata.dbpedia.org/resource/Q213053
1563,2641,http://wikidata.dbpedia.org/resource/Q267672
1564,2642,http://wikidata.dbpedia.org/resource/Q528095
1565,2643,http://wikidata.dbpedia.org/resource/Q1123006
1566,2644,http://wikidata.dbpedia.org/resource/Q279378
1567,2648,http://wikidata.dbpedia.org/resource/Q546829
1568,2654,http://wikidata.dbpedia.org/resource/Q431873
1569,2657,http://wikidata.dbpedia.org/resource/Q751921
1570,2660,http://wikidata.dbpedia.org/resource/Q1138425
1571,2662,http://wikidata.dbpedia.org/resource/Q1113303
1572,2664,http://wikidata.dbpedia.org/resource/Q45386
1573,2668,http://wikidata.dbpedia.org/resource/Q1810512
1574,2669,http://wikidata.dbpedia.org/resource/Q3047084
1575,2671,http://wikidata.dbpedia.org/resource/Q200672
1576,2672,http://wikidata.dbpedia.org/resource/Q630289
1577,2674,http://wikidata.dbpedia.org/resource/Q7748515
1578,2676,http://wikidata.dbpedia.org/resource/Q1664705
1579,2677,http://wikidata.dbpedia.org/resource/Q774269
1580,2681,http://wikidata.dbpedia.org/resource/Q5499812
1581,2682,http://wikidata.dbpedia.org/resource/Q739509
1582,2686,http://wikidata.dbpedia.org/resource/Q376144
1583,2687,http://wikidata.dbpedia.org/resource/Q208696
1584,2688,http://wikidata.dbpedia.org/resource/Q1425487
1585,2691,http://wikidata.dbpedia.org/resource/Q1146711
1586,2692,http://wikidata.dbpedia.org/resource/Q468697
1587,2693,http://wikidata.dbpedia.org/resource/Q1098030
1588,2694,http://wikidata.dbpedia.org/resource/Q509025
1589,2696,http://wikidata.dbpedia.org/resource/Q655315
1590,2699,http://wikidata.dbpedia.org/resource/Q624609
1591,2701,http://wikidata.dbpedia.org/resource/Q740528
1592,2702,http://wikidata.dbpedia.org/resource/Q1150713
1593,2706,http://wikidata.dbpedia.org/resource/Q115187
1594,2707,http://wikidata.dbpedia.org/resource/Q675746
1595,2710,http://wikidata.dbpedia.org/resource/Q644554
1596,2712,http://wikidata.dbpedia.org/resource/Q209481
